###Table full name: IDC.IDC_V17.SEGMENTATIONS
[
    SeriesInstanceUID (Type: TEXT; Sample values: ['1.2.276.0.7230010.3.1.3.17436516.653383.1696970728.262449', '1.2.276.0.7230010.3.1.3.17436516.664776.1696970888.933027', '1.2.276.0.7230010.3.1.3.17436516.666590.1696970914.61655', '1.2.276.0.7230010.3.1.3.17436516.651565.1696970702.349014', '1.2.276.0.7230010.3.1.3.17436516.664189.1696970884.510051'])
    contentSequence (Type: VARIANT; Sample values: ['{\n  "ConceptCodeSequence": [],\n  "ConceptNameCodeSequence": [\n    {\n      "CodeMeaning": "Measurement Group",\n      "CodeValue": "125007",\n      "CodingSchemeDesignator": "DCM"\n    }\n  ],\n  "ContentSequence": [\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Activity Session",\n          "CodeValue": "C67447",\n          "CodingSchemeDesignator": "NCIt"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOPSequence": [],\n      "RelationshipType": "HAS OBS CONTEXT",\n      "TextValue": "1",\n      "ValueType": "TEXT"\n    },\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Tracking Identifier",\n          "CodeValue": "112039",\n          "CodingSchemeDesignator": "DCM"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOP...(truncated)', '{\n  "ConceptCodeSequence": [],\n  "ConceptNameCodeSequence": [\n    {\n      "CodeMeaning": "Measurement Group",\n      "CodeValue": "125007",\n      "CodingSchemeDesignator": "DCM"\n    }\n  ],\n  "ContentSequence": [\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Activity Session",\n          "CodeValue": "C67447",\n          "CodingSchemeDesignator": "NCIt"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOPSequence": [],\n      "RelationshipType": "HAS OBS CONTEXT",\n      "TextValue": "1",\n      "ValueType": "TEXT"\n    },\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Tracking Identifier",\n          "CodeValue": "112039",\n          "CodingSchemeDesignator": "DCM"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOP...(truncated)', '{\n  "ConceptCodeSequence": [],\n  "ConceptNameCodeSequence": [\n    {\n      "CodeMeaning": "Measurement Group",\n      "CodeValue": "125007",\n      "CodingSchemeDesignator": "DCM"\n    }\n  ],\n  "ContentSequence": [\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Activity Session",\n          "CodeValue": "C67447",\n          "CodingSchemeDesignator": "NCIt"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOPSequence": [],\n      "RelationshipType": "HAS OBS CONTEXT",\n      "TextValue": "1",\n      "ValueType": "TEXT"\n    },\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Tracking Identifier",\n          "CodeValue": "112039",\n          "CodingSchemeDesignator": "DCM"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOP...(truncated)', '{\n  "ConceptCodeSequence": [],\n  "ConceptNameCodeSequence": [\n    {\n      "CodeMeaning": "Measurement Group",\n      "CodeValue": "125007",\n      "CodingSchemeDesignator": "DCM"\n    }\n  ],\n  "ContentSequence": [\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Activity Session",\n          "CodeValue": "C67447",\n          "CodingSchemeDesignator": "NCIt"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOPSequence": [],\n      "RelationshipType": "HAS OBS CONTEXT",\n      "TextValue": "1",\n      "ValueType": "TEXT"\n    },\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Tracking Identifier",\n          "CodeValue": "112039",\n          "CodingSchemeDesignator": "DCM"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOP...(truncated)', '{\n  "ConceptCodeSequence": [],\n  "ConceptNameCodeSequence": [\n    {\n      "CodeMeaning": "Measurement Group",\n      "CodeValue": "125007",\n      "CodingSchemeDesignator": "DCM"\n    }\n  ],\n  "ContentSequence": [\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Activity Session",\n          "CodeValue": "C67447",\n          "CodingSchemeDesignator": "NCIt"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOPSequence": [],\n      "RelationshipType": "HAS OBS CONTEXT",\n      "TextValue": "1",\n      "ValueType": "TEXT"\n    },\n    {\n      "ConceptCodeSequence": [],\n      "ConceptNameCodeSequence": [\n        {\n          "CodeMeaning": "Tracking Identifier",\n          "CodeValue": "112039",\n          "CodingSchemeDesignator": "DCM"\n        }\n      ],\n      "ContentSequence": [],\n      "MeasuredValueSequence": [],\n      "OtherElements": [],\n      "ReferencedSOP...(truncated)'])
    finding (Type: VARIANT; Sample values: ['{\n  "CodeMeaning": "Nodule",\n  "CodeValue": "M-03010",\n  "CodingSchemeDesignator": "SRT"\n}', '{\n  "CodeMeaning": "Nodule",\n  "CodeValue": "M-03010",\n  "CodingSchemeDesignator": "SRT"\n}', '{\n  "CodeMeaning": "Nodule",\n  "CodeValue": "M-03010",\n  "CodingSchemeDesignator": "SRT"\n}', '{\n  "CodeMeaning": "Nodule",\n  "CodeValue": "M-03010",\n  "CodingSchemeDesignator": "SRT"\n}', '{\n  "CodeMeaning": "Nodule",\n  "CodeValue": "M-03010",\n  "CodingSchemeDesignator": "SRT"\n}'])
]

--------------------------------------------------

###Table full name: IDC.IDC_V17.DICOM_METADATA_CURATED_SERIES_LEVEL
[
    SeriesInstanceUID (Type: TEXT; Sample values: ['1.3.6.1.4.1.14519.5.2.1.2103.7010.269874.1.2', '1.3.6.1.4.1.14519.5.2.1.2103.7010.269874.1.1', '1.3.6.1.4.1.14519.5.2.1.2103.7010.237254.1.2', '1.3.6.1.4.1.14519.5.2.1.2103.7010.263376.2.1', '1.3.6.1.4.1.14519.5.2.1.2103.7010.135953.2.2']; Description: DICOM SeriesInstanceUID)
    max_TotalPixelMatrixColumns (Type: NUMBER; Sample values: ['None', 'None', 'None', 'None', 'None']; Description: Minimum value of the Columns attribute across instances within the series. Contains first non-null value between the top-level Columns attribute and the one in TotalPixelMatrixColumns (encountered in SM modality).)
    max_TotalPixelMatrixRows (Type: NUMBER; Sample values: ['None', 'None', 'None', 'None', 'None']; Description: Minimum value of the Rows attribute across instances within the series. Contains first non-null value between the top-level Rows attribute and the one in TotalPixelMatrixRows (encountered in SM modality).)
    Modality (Type: TEXT; Sample values: ['KO', 'KO', 'KO', 'KO', 'KO']; Description: DICOM Modality)
    primaryAnatomicStructure_code_designator_value_str (Type: TEXT; Sample values: ['None', 'None', 'None', 'None', 'None']; Description: Concatenated values of `CodingSchemeDesignator` and `CodeValue` separated by `:` from SpecimenDescriptionSequence[0] > PrimaryAnatomicStructureSequence[0] (applicable in SM).)
    illuminationType_code_designator_value_str (Type: TEXT; Sample values: ['None', 'None', 'None', 'None', 'None']; Description: Concatenated values of `CodingSchemeDesignator` and `CodeValue` separated by `:` from OpticalPathSequence[0].IlluminationTypeCodeSequence[0] (applicable in SM).)
    illuminationType_CodeMeaning (Type: TEXT; Sample values: ['None', 'None', 'None', 'None', 'None']; Description: `CodeMeaning` from OpticalPathSequence[0].IlluminationTypeCodeSequence[0] (applicable in SM).)
    primaryAnatomicStructure_CodeMeaning (Type: TEXT; Sample values: ['None', 'None', 'None', 'None', 'None']; Description: `CodeMeaning` from SpecimenDescriptionSequence[0] > PrimaryAnatomicStructureSequence[0] (applicable in SM).)
]

--------------------------------------------------

###Table full name: IDC.IDC_V17.DICOM_PIVOT
[
    SeriesInstanceUID (Type: TEXT; Sample values: ['1.3.6.1.4.1.14519.5.2.1.185195136958159502142654387221547856729', '1.3.6.1.4.1.14519.5.2.1.285201929497843344185967283825964169195', '1.3.6.1.4.1.14519.5.2.1.75622442647298518363100372261560810525', '1.3.6.1.4.1.14519.5.2.1.135489908748676184571973467902447917371', '1.3.6.1.4.1.14519.5.2.1.152910459779232363967902946401636166563'])
    Modality (Type: TEXT; Sample values: ['MR', 'MR', 'MR', 'MR', 'MR'])
    crdc_instance_uuid (Type: TEXT; Sample values: ['98d5d298-1116-4671-b17a-5cf46018606c', '7f843bd1-7d9f-44d8-8a4f-5b37b5afbcd6', '8536746e-bc18-414f-8e97-958f03849cec', '7a191a3d-9918-4613-95ce-547e709d4b5f', 'f55c7665-ada0-44d9-9807-d59d05abe880'])
    license_short_name (Type: TEXT; Sample values: ['CC BY 4.0', 'CC BY 4.0', 'CC BY 4.0', 'CC BY 4.0', 'CC BY 4.0'])
    SOPInstanceUID (Type: TEXT; Sample values: ['1.3.6.1.4.1.14519.5.2.1.201644798538859159720916103279874451632', '1.3.6.1.4.1.14519.5.2.1.284648789561114483507224549503882513471', '1.3.6.1.4.1.14519.5.2.1.64715764737679289365432093996341540549', '1.3.6.1.4.1.14519.5.2.1.114859382544420303794672772499243450451', '1.3.6.1.4.1.14519.5.2.1.308657597317534610205545200298236188919'])
    SegmentedPropertyTypeCodeSequence (Type: TEXT; Sample values: ['None', 'None', 'None', 'None', 'None'])
    collection_id (Type: TEXT; Sample values: ['upenn_gbm', 'upenn_gbm', 'upenn_gbm', 'upenn_gbm', 'upenn_gbm'])
    crdc_study_uuid (Type: TEXT; Sample values: ['254422c4-1f0c-4840-b56f-6e5f75dde6aa', '41758ed0-b78b-4159-91c6-1eb17d192a8f', 'fb35f503-02f2-4937-a3fa-4b6b6951a96e', '9e4915ca-39a7-4cdc-b711-6943ac2797d5', '72645c1e-3a0f-4cc7-a307-2115f4c580b2'])
    FrameOfReferenceUID (Type: TEXT; Sample values: ['None', 'None', 'None', 'None', 'None'])
    SegmentedPropertyCategoryCodeSequence (Type: TEXT; Sample values: ['None', 'None', 'None', 'None', 'None'])
    StudyInstanceUID (Type: TEXT; Sample values: ['1.3.6.1.4.1.14519.5.2.1.92084504364921012205012538829705733768', '1.3.6.1.4.1.14519.5.2.1.285969882316463253344322862464631605069', '1.3.6.1.4.1.14519.5.2.1.16570277643982576751137554563747012374', '1.3.6.1.4.1.14519.5.2.1.152520037553718269187855913202992933964', '1.3.6.1.4.1.14519.5.2.1.304279265306776379494650249168307485581'])
    crdc_series_uuid (Type: TEXT; Sample values: ['7a1027f4-b835-4a2f-962e-6993fda9dc87', 'bcb1d33e-fec6-4905-a1e1-65f9a274d763', '87a63ccb-6b76-4376-b6ca-5b148d1d5c36', '68ff9309-81e1-4490-8b3a-877bd10ce0ab', '37beb078-f534-43bb-bb52-c7d1f830b7fd'])
    ManufacturerModelName (Type: TEXT; Sample values: ['TrioTim', 'syngo.via.VB10A', 'TrioTim', 'TrioTim', 'TrioTim'])
    analysis_results_id (Type: TEXT; Sample values: ['None', 'None', 'None', 'None', 'None'])
    PatientID (Type: TEXT; Sample values: ['UPENN-GBM-00513', 'UPENN-GBM-00519', 'UPENN-GBM-00416', 'UPENN-GBM-00473', 'UPENN-GBM-00459'])
    SOPClassUID (Type: TEXT; Sample values: ['1.2.840.10008.5.1.4.1.1.4', '1.2.840.10008.5.1.4.1.1.4', '1.2.840.10008.5.1.4.1.1.4', '1.2.840.10008.5.1.4.1.1.4', '1.2.840.10008.5.1.4.1.1.4'])
    SeriesDescription (Type: TEXT; Sample values: ['ep2d_perf BOLUS_TERA', 'ep2d_perf BOLUS_TERA', 'ep2d_perf BOLUS_TERA', 'ep2d_perf BOLUS_TERA', 'ep2d_perf BOLUS_TERA'])
    SeriesNumber (Type: TEXT; Sample values: ['14', '13', '13', '13', '13'])
    SegmentNumber (Type: NUMBER; Sample values: ['None', 'None', 'None', 'None', 'None'])
    SegmentAlgorithmType (Type: TEXT; Sample values: ['None', 'None', 'None', 'None', 'None'])
]

--------------------------------------------------

###Table full name: IDC.IDC_V17.QUANTITATIVE_MEASUREMENTS
[
    segmentationInstanceUID (Type: TEXT; Sample values: ['1.2.276.0.7230010.3.1.4.0.24707.1553307837.545602', '1.2.276.0.7230010.3.1.4.0.10786.1553294069.745640', '1.2.276.0.7230010.3.1.4.0.10788.1553294072.493494', '1.2.276.0.7230010.3.1.4.0.10784.1553294067.35130', '1.2.276.0.7230010.3.1.4.0.10786.1553294069.745640']; Description: SOPInstanceUID of the segmentation object defining the region of interest corresponding to the measurement.)
    sourceSegmentedSeriesUID (Type: TEXT; Sample values: ['1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818', '1.3.6.1.4.1.14519.5.2.1.6279.6001.453946099750629491201946672998', '1.3.6.1.4.1.14519.5.2.1.6279.6001.453946099750629491201946672998', '1.3.6.1.4.1.14519.5.2.1.6279.6001.453946099750629491201946672998', '1.3.6.1.4.1.14519.5.2.1.6279.6001.453946099750629491201946672998']; Description: SeriesInstanceUID corresponding to the image series over which the measurement was done.)
    segmentationSegmentNumber (Type: VARIANT; Sample values: ['[\n  1\n]', '[\n  1\n]', '[\n  1\n]', '[\n  1\n]', '[\n  1\n]']; Description: SegmentNumber of the segment within the segmentation object referenced by segmentationInstanceUID defining the region of interest corresponding to the measurement.)
    trackingIdentifier (Type: TEXT; Sample values: ['Nodule 1', 'Nodule 1', 'Nodule 1', 'Nodule 1', 'Nodule 1']; Description: Value of the TID 1500 Measurement group row corresponding to the concept "Tracking Identifier" (e.g., row 2 in TID 1411))
    SOPInstanceUID (Type: TEXT; Sample values: ['1.2.276.0.7230010.3.1.4.0.24708.1553307842.497923', '1.2.276.0.7230010.3.1.4.0.10787.1553294071.58449', '1.2.276.0.7230010.3.1.4.0.10797.1553294073.873988', '1.2.276.0.7230010.3.1.4.0.10785.1553294068.298147', '1.2.276.0.7230010.3.1.4.0.10787.1553294071.58449'])
    trackingUniqueIdentifier (Type: TEXT; Sample values: ['2.25.10008514525368495574288867913463260630101268156245589914641', '2.25.10013701357622659031443573713161005884798844833955496332841', '2.25.10013701357622659031443573713161005884798844833955496332841', '2.25.10013701357622659031443573713161005884798844833955496332841', '2.25.10013701357622659031443573713161005884798844833955496332841']; Description: Value of the TID 1500 Measurement group row corresponding to the concept "Tracking Unique Identifier" (e.g., row 3 in TID 1411))
    PatientID (Type: TEXT; Sample values: ['LIDC-IDRI-0397', 'LIDC-IDRI-0151', 'LIDC-IDRI-0151', 'LIDC-IDRI-0151', 'LIDC-IDRI-0151'])
    SeriesDescription (Type: TEXT; Sample values: ['Nodule 1 - Annotation 3 evaluations', 'Nodule 1 - Annotation 14996 evaluations', 'Nodule 1 - Annotation 2616 evaluations', 'Nodule 1 - Annotation 10768 evaluations', 'Nodule 1 - Annotation 14996 evaluations'])
]

--------------------------------------------------

###Table full name: IDC.IDC_V17.QUALITATIVE_MEASUREMENTS
[
    segmentationInstanceUID (Type: TEXT; Sample values: ['1.2.276.0.7230010.3.1.4.0.1584.1553286271.3857', '1.2.276.0.7230010.3.1.4.0.1584.1553286271.3857', '1.2.276.0.7230010.3.1.4.0.3108.1553287544.9742', '1.2.276.0.7230010.3.1.4.0.3352.1553287791.6410', '1.2.276.0.7230010.3.1.4.0.4104.1553288503.2050']; Description: SOPInstanceUID of the segmentation object defining the region of interest corresponding to the measurement.)
    sourceSegmentedSeriesUID (Type: TEXT; Sample values: ['1.3.6.1.4.1.14519.5.2.1.6279.6001.177685820605315926524514718990', '1.3.6.1.4.1.14519.5.2.1.6279.6001.177685820605315926524514718990', '1.3.6.1.4.1.14519.5.2.1.6279.6001.214252223927572015414741039150', '1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770', '1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600']; Description: SeriesInstanceUID corresponding to the image series over which the measurement was done.)
    trackingIdentifier (Type: TEXT; Sample values: ['Nodule 2', 'Nodule 2', 'Nodule 1', 'Nodule 3', 'Nodule 1']; Description: Value of the TID 1500 Measurement group row corresponding to the concept "Tracking Identifier" (e.g., row 2 in TID 1411))
    SOPInstanceUID (Type: TEXT; Sample values: ['1.2.276.0.7230010.3.1.4.0.1585.1553286274.439237', '1.2.276.0.7230010.3.1.4.0.1585.1553286274.439237', '1.2.276.0.7230010.3.1.4.0.3109.1553287545.756478', '1.2.276.0.7230010.3.1.4.0.3353.1553287793.21136', '1.2.276.0.7230010.3.1.4.0.4105.1553288505.705822'])
    PatientID (Type: TEXT; Sample values: ['LIDC-IDRI-0036', 'LIDC-IDRI-0036', 'LIDC-IDRI-0055', 'LIDC-IDRI-0058', 'LIDC-IDRI-0067'])
    trackingUniqueIdentifier (Type: TEXT; Sample values: ['2.25.38911037880904767219763718462833112874273705289856885576034', '2.25.38911037880904767219763718462833112874273705289856885576034', '2.25.19021265325593383368411690106574002039729755006330864394525', '2.25.10529473874818738473730636588413133845824236177170700437541', '2.25.10479711519072107798172885161726855986836363839674483302709']; Description: Value of the TID 1500 Measurement group row corresponding to the concept "Tracking Unique Identifier" (e.g., row 3 in TID 1411))
    segmentationSegmentNumber (Type: VARIANT; Sample values: ['[\n  1\n]', '[\n  1\n]', '[\n  1\n]', '[\n  1\n]', '[\n  1\n]']; Description: SegmentNumber of the segment within the segmentation object referenced by segmentationInstanceUID defining the region of interest corresponding to the measurement.)
]

--------------------------------------------------

###Table full name: IDC.IDC_V17.DICOM_METADATA_CURATED
[
    SOPInstanceUID (Type: TEXT; Sample values: ['1.3.6.1.4.1.14519.5.2.1.1620.1225.337801122878670074294531806897', '1.3.6.1.4.1.5962.99.1.2140475088.421872551.1655702916816.37.0', '1.3.6.1.4.1.5962.99.1.3388672280.250944349.1639771244824.22.0', '1.3.6.1.4.1.5962.99.1.285798320.1466497774.1640963338160.42.0', '1.2.276.0.7230010.3.1.4.481037312.39574.1685071533.519153']; Description: DICOM SOPInstanceUID)
]

--------------------------------------------------

###Table full name: IDC.IDC_V17.MUTABLE_METADATA
[
    crdc_series_uuid (Type: TEXT; Sample values: ['4199496f-831d-40d0-94f9-a55a0eea351a', '4199496f-831d-40d0-94f9-a55a0eea351a', '4199496f-831d-40d0-94f9-a55a0eea351a', '4199496f-831d-40d0-94f9-a55a0eea351a', '4199496f-831d-40d0-94f9-a55a0eea351a']; Description: UUID of this version of the series containing this instance)
    crdc_instance_uuid (Type: TEXT; Sample values: ['a670c5c8-8d2f-4dc7-b6ee-dcdd03a1c671', 'ab7864b4-6aed-4cb2-8e16-51f3993dd780', 'ba3b5369-4a50-420b-8676-32ea4d64d4ce', 'bf6b1958-ffba-464b-996f-5cb7138817e5', 'c4906270-32dc-4b7b-b254-9a2c28536a30']; Description: UUID of this version of this instance)
]

--------------------------------------------------

